Class,Course,Term Name,Class Ave,Class Ave,Credits,
JWST316-201401,JWST316,W2014,A-,3.70,3.00,
JWST330-202201,JWST330,W2022,A,4.00,3.00,
JWST334-202201,JWST334,W2022,A-,3.70,3.00,
JWST334-202301,JWST334,W2023,A-,3.70,3.00,
JWST346-201309,JWST346,F2013,A-,3.70,3.00,
JWST376-201609,JWST376,F2016,A,4.00,3.00,
LAWG100D2-201701,LAWG100D2,W2017,B,3.00,3.00,
LAWG100D2-201801,LAWG100D2,W2018,B,3.00,3.00,
LAWG100D2-201901,LAWG100D2,W2019,B,3.00,3.00,
LAWG100D2-202101,LAWG100D2,W2021,B,3.00,3.00,
LAWG100D2-202201,LAWG100D2,W2022,B,3.00,3.00,
LAWG100D2-202301,LAWG100D2,W2023,B,3.00,3.00,
LAWG101D2-201701,LAWG101D2,W2017,B,3.00,3.00,
LAWG101D2-201801,LAWG101D2,W2018,B,3.00,3.00,
LAWG101D2-201901,LAWG101D2,W2019,B,3.00,3.00,
LAWG101D2-202101,LAWG101D2,W2021,B,3.00,3.00,
LAWG101D2-202201,LAWG101D2,W2022,B,3.00,3.00,
LAWG101D2-202301,LAWG101D2,W2023,B,3.00,3.00,
LAWG102D2-201701,LAWG102D2,W2017,B,3.00,3.00,
LAWG102D2-201801,LAWG102D2,W2018,B,3.00,3.00,
LAWG102D2-201901,LAWG102D2,W2019,B,3.00,3.00,
LAWG102D2-202101,LAWG102D2,W2021,B,3.00,3.00,
LAWG102D2-202201,LAWG102D2,W2022,B,3.00,3.00,
LAWG102D2-202301,LAWG102D2,W2023,B,3.00,3.00,
LAWG103-202009,LAWG103,F2020,B,3.00,3.00,
LAWG103-202109,LAWG103,F2021,B,3.00,3.00,
LAWG103-202209,LAWG103,F2022,B,3.00,3.00,
LAWG103-202309,LAWG103,F2023,B,3.00,3.00,
LAWG210-201709,LAWG210,F2017,B,3.00,3.00,
LAWG210-201901,LAWG210,W2019,B,3.00,3.00,
LAWG210-202101,LAWG210,W2021,B,3.00,3.00,
LAWG210-202201,LAWG210,W2022,B,3.00,3.00,
LAWG210-202301,LAWG210,W2023,B,3.00,3.00,
LAWG220D2-201901,LAWG220D2,W2019,B,3.00,3.00,
LAWG220D2-202101,LAWG220D2,W2021,B,3.00,3.00,
LAWG220D2-202201,LAWG220D2,W2022,B,3.00,3.00,
LAWG220D2-202301,LAWG220D2,W2023,B,3.00,3.00,
LAWG273-202109,LAWG273,F2021,B,3.00,3.00,
LAWG273-202309,LAWG273,F2023,B,3.00,3.00,
LAWG316-202201,LAWG316,W2022,B,3.00,3.00,
LAWG316-202301,LAWG316,W2023,B,3.00,3.00,
LAWG415-201901,LAWG415,W2019,B,3.00,3.00,
LAWG426-201901,LAWG426,W2019,B,3.00,3.00,
LAWG505-201909,LAWG505,F2019,B,3.00,3.00,
LAWG505-202109,LAWG505,F2021,B,3.00,3.00,
LAWG518-202309,LAWG518,F2023,B,3.00,3.00,
LAWG535-202201,LAWG535,W2022,B+,3.30,3.00,
LAWG538-202201,LAWG538,W2022,B,3.00,3.00,
LEEL369-201709,LEEL369,F2017,B,3.00,3.00,
LEEL369-201901,LEEL369,W2019,B,3.00,3.00,
LEEL570-202301,LEEL570,W2023,B,3.00,3.00,
LEEL582-202201,LEEL582,W2022,B,3.00,3.00,
LING200-201401,LING200,W2014,B+,3.30,3.00,
LING200-201409,LING200,F2014,A-,3.70,3.00,
LING200-201509,LING200,F2015,A-,3.70,3.00,
LING200-201601,LING200,W2016,B+,3.30,3.00,
LING200-201609,LING200,F2016,B+,3.30,3.00,
LING200-201701,LING200,W2017,B,3.00,3.00,
LING200-201709,LING200,F2017,A-,3.70,3.00,
LING200-201801,LING200,W2018,A-,3.70,3.00,
LING201-201201,LING201,W2012,B,3.00,3.00,
LING201-201209,LING201,F2012,B+,3.30,3.00,
LING201-201501,LING201,W2015,B+,3.30,3.00,
LING201-201509,LING201,F2015,B+,3.30,3.00,
LING201-201601,LING201,W2016,B,3.00,3.00,
LING201-201605,LING201,S2016,A-,3.70,3.00,
LING201-201609,LING201,F2016,B,3.00,3.00,
LING201-201701,LING201,W2017,B+,3.30,3.00,
LING201-201709,LING201,F2017,B+,3.30,3.00,
LING201-201801,LING201,W2018,B,3.00,3.00,
LING201-201809,LING201,F2018,B+,3.30,3.00,
LING201-201901,LING201,W2019,B,3.00,3.00,
LING201-201909,LING201,F2019,B,3.00,3.00,
LING201-202009,LING201,F2020,A-,3.70,3.00,
LING201-202101,LING201,W2021,B+,3.30,3.00,
LING201-202109,LING201,F2021,B+,3.30,3.00,
LING201-202201,LING201,W2022,B+,3.30,3.00,
LING201-202209,LING201,F2022,B+,3.30,3.00,
LING201-202301,LING201,W2023,B+,3.30,3.00,
LING201-202309,LING201,F2023,B+,3.30,3.00,
LING201-202401,LING201,W2024,B,3.00,3.00,
LING201-202409,LING201,F2024,B+,3.30,3.00,
LING210-201701,LING210,W2017,B+,3.30,3.00,
LING210-201801,LING210,W2018,A-,3.70,3.00,
LING210-201901,LING210,W2019,A-,3.70,3.00,
LING210-201905,LING210,S2019,A-,3.70,3.00,
LING210-202101,LING210,W2021,A-,3.70,3.00,
LING210-202301,LING210,W2023,A-,3.70,3.00,
LING210-202305,LING210,S2023,A-,3.70,3.00,
LING210-202309,LING210,F2023,A-,3.70,3.00,
LING211-202101,LING211,W2021,A-,3.70,3.00,
LING215-202105,LING215,S2021,A-,3.70,3.00,
LING260-201609,LING260,F2016,A-,3.70,3.00,
LING260-201709,LING260,F2017,B+,3.30,3.00,
LING260-201809,LING260,F2018,B,3.00,3.00,
LING260-201909,LING260,F2019,B+,3.30,3.00,
LING260-202009,LING260,F2020,A-,3.70,3.00,
LING260-202101,LING260,W2021,A-,3.70,3.00,
LING260-202109,LING260,F2021,B+,3.30,3.00,
LING260-202201,LING260,W2022,B+,3.30,3.00,
LING260-202205,LING260,S2022,A-,3.70,3.00,
LING260-202209,LING260,F2022,B+,3.30,3.00,
LING260-202301,LING260,W2023,B+,3.30,3.00,
LING260-202309,LING260,F2023,B+,3.30,3.00,
LING260-202401,LING260,W2024,B,3.00,3.00,
LING260-202405,LING260,S2024,A-,3.70,3.00,
LING260-202409,LING260,F2024,A-,3.70,3.00,
LING315-202301,LING315,W2023,A-,3.70,3.00,
LING320-201401,LING320,W2014,B+,3.30,3.00,
LING320-201601,LING320,W2016,B,3.00,3.00,
LING320-201701,LING320,W2017,B+,3.30,3.00,
LING320-201801,LING320,W2018,B,3.00,3.00,
LING320-201901,LING320,W2019,B+,3.30,3.00,
LING320-202101,LING320,W2021,B+,3.30,3.00,
LING320-202201,LING320,W2022,B,3.00,3.00,
LING320-202301,LING320,W2023,B+,3.30,3.00,
LING320-202401,LING320,W2024,B,3.00,3.00,
LING325-201509,LING325,F2015,B,3.00,3.00,
LING325-201609,LING325,F2016,B,3.00,3.00,
LING325-201809,LING325,F2018,B,3.00,3.00,
LING325-202009,LING325,F2020,A-,3.70,3.00,
LING325-202209,LING325,F2022,B,3.00,3.00,
LING330-201305,LING330,S2013,B+,3.30,3.00,
LING330-201601,LING330,W2016,A-,3.70,3.00,
LING330-201701,LING330,W2017,A-,3.70,3.00,
LING330-201709,LING330,F2017,A-,3.70,3.00,
LING330-201801,LING330,W2018,B,3.00,3.00,
LING330-201809,LING330,F2018,B,3.00,3.00,
LING330-201901,LING330,W2019,A-,3.70,3.00,
LING330-201909,LING330,F2019,B+,3.30,3.00,
LING330-202009,LING330,F2020,A-,3.70,3.00,
LING330-202101,LING330,W2021,A-,3.70,3.00,
LING330-202109,LING330,F2021,A-,3.70,3.00,
LING330-202201,LING330,W2022,B+,3.30,3.00,
LING330-202209,LING330,F2022,A-,3.70,3.00,
LING330-202301,LING330,W2023,A-,3.70,3.00,
LING330-202309,LING330,F2023,A-,3.70,3.00,
LING330-202401,LING330,W2024,B+,3.30,3.00,
LING331-201309,LING331,F2013,B+,3.30,3.00,
LING331-201609,LING331,F2016,B+,3.30,3.00,
LING331-201709,LING331,F2017,B,3.00,3.00,
LING331-201809,LING331,F2018,B,3.00,3.00,
LING331-201909,LING331,F2019,B,3.00,3.00,
LING331-202009,LING331,F2020,B+,3.30,3.00,
LING331-202109,LING331,F2021,B,3.00,3.00,
LING331-202209,LING331,F2022,B,3.00,3.00,
LING331-202309,LING331,F2023,B,3.00,3.00,
LING331-202409,LING331,F2024,B+,3.30,3.00,
LING345-202301,LING345,W2023,B+,3.30,3.00,
LING345-202401,LING345,W2024,A-,3.70,3.00,
LING350-201401,LING350,W2014,B+,3.30,3.00,
LING350-201601,LING350,W2016,B+,3.30,3.00,
LING350-201701,LING350,W2017,B,3.00,3.00,
LING350-201801,LING350,W2018,B-,2.70,3.00,
LING351-202409,LING351,F2024,A-,3.70,3.00,
LING355-201609,LING355,F2016,B+,3.30,3.00,
LING355-201709,LING355,F2017,B+,3.30,3.00,
LING355-201901,LING355,W2019,A-,3.70,3.00,
LING355-202005,LING355,S2020,A,4.00,3.00,
LING355-202109,LING355,F2021,B+,3.30,3.00,
LING355-202401,LING355,W2024,B+,3.30,3.00,
LING360-201509,LING360,F2015,C+,2.30,3.00,
LING360-201609,LING360,F2016,B-,2.70,3.00,
LING360-201709,LING360,F2017,B-,2.70,3.00,
LING360-201809,LING360,F2018,B-,2.70,3.00,
LING360-201909,LING360,F2019,B-,2.70,3.00,
LING360-202009,LING360,F2020,B+,3.30,3.00,
LING360-202109,LING360,F2021,C+,2.30,3.00,
LING360-202209,LING360,F2022,B-,2.70,3.00,
LING360-202309,LING360,F2023,B-,2.70,3.00,
LING360-202409,LING360,F2024,B-,2.70,3.00,
LING371-201301,LING371,W2013,B,3.00,3.00,
LING371-201401,LING371,W2014,B,3.00,3.00,
LING371-201601,LING371,W2016,B+,3.30,3.00,
LING371-201701,LING371,W2017,B,3.00,3.00,
LING371-201709,LING371,F2017,B+,3.30,3.00,
LING371-201801,LING371,W2018,B,3.00,3.00,
LING371-201809,LING371,F2018,B,3.00,3.00,
LING371-201901,LING371,W2019,B,3.00,3.00,
LING371-201909,LING371,F2019,B-,2.70,3.00,
LING371-202009,LING371,F2020,A-,3.70,3.00,
LING371-202101,LING371,W2021,A-,3.70,3.00,
LING371-202109,LING371,F2021,B+,3.30,3.00,
LING371-202201,LING371,W2022,B+,3.30,3.00,
LING371-202209,LING371,F2022,B+,3.30,3.00,
LING371-202301,LING371,W2023,B+,3.30,3.00,
LING371-202309,LING371,F2023,B,3.00,3.00,
LING371-202401,LING371,W2024,B+,3.30,3.00,
LING371-202409,LING371,F2024,B,3.00,3.00,
LING390-201409,LING390,F2014,B+,3.30,3.00,
LING410-201909,LING410,F2019,B+,3.30,3.00,
LING410-202401,LING410,W2024,A,4.00,3.00,
LING425-201409,LING425,F2014,B,3.00,3.00,
LING425-201609,LING425,F2016,B,3.00,3.00,
LING425-201709,LING425,F2017,B,3.00,3.00,
LING425-202009,LING425,F2020,A-,3.70,3.00,
LING445-202109,LING445,F2021,A-,3.70,3.00,
LING445-202301,LING445,W2023,A-,3.70,3.00,
LING451-201801,LING451,W2018,A-,3.70,3.00,
LING455-201609,LING455,F2016,B,3.00,3.00,
LING521-201501,LING521,W2015,B,3.00,3.00,
LING530-201601,LING530,W2016,A-,3.70,3.00,
LING530-201801,LING530,W2018,A-,3.70,3.00,
LING530-202209,LING530,F2022,B+,3.30,3.00,
LING571-202301,LING571,W2023,A-,3.70,3.00,
LLCU201-201609,LLCU201,F2016,B,3.00,3.00,
LLCU210-201609,LLCU210,F2016,B,3.00,3.00,
LLCU210-202409,LLCU210,F2024,A-,3.70,3.00,
LLCU212-201409,LLCU212,F2014,B,3.00,3.00,
LLCU212-201609,LLCU212,F2016,B+,3.30,3.00,
LLCU212-201709,LLCU212,F2017,B+,3.30,3.00,
LLCU212-201809,LLCU212,F2018,B+,3.30,3.00,
LLCU212-201909,LLCU212,F2019,B+,3.30,3.00,
LLCU212-202009,LLCU212,F2020,A-,3.70,3.00,
LLCU230-202301,LLCU230,W2023,A,4.00,3.00,
LLCU255-202201,LLCU255,W2022,A-,3.70,3.00,
LLCU279-202109,LLCU279,F2021,B+,3.30,3.00,
LLCU279-202301,LLCU279,W2023,A-,3.70,3.00,
LLCU300-201801,LLCU300,W2018,A-,3.70,3.00,
LLCU300-202101,LLCU300,W2021,B+,3.30,3.00,
LLCU300-202201,LLCU300,W2022,A-,3.70,3.00,
LLCU300-202301,LLCU300,W2023,A,4.00,3.00,
LLCU311-201901,LLCU311,W2019,A-,3.70,3.00,
LLCU312-202309,LLCU312,F2023,B+,3.30,3.00,
LSCI202-201601,LSCI202,W2016,A-,3.70,3.00,
LSCI202-201701,LSCI202,W2017,A-,3.70,3.00,
LSCI202-201801,LSCI202,W2018,A-,3.70,3.00,
LSCI202-201901,LSCI202,W2019,B+,3.30,3.00,
LSCI202-202201,LSCI202,W2022,B+,3.30,3.00,
LSCI202-202301,LSCI202,W2023,B,3.00,3.00,
LSCI202-202401,LSCI202,W2024,B,3.00,3.00,
LSCI202-202501,LSCI202,W2025,B,3.00,3.00,
LSCI204-201401,LSCI204,W2014,B,3.00,3.00,
LSCI204-201409,LSCI204,F2014,B,3.00,3.00,
LSCI204-201509,LSCI204,F2015,B,3.00,3.00,
LSCI204-201609,LSCI204,F2016,B+,3.30,3.00,
LSCI204-201709,LSCI204,F2017,B+,3.30,3.00,
LSCI204-201809,LSCI204,F2018,B+,3.30,3.00,
LSCI204-201909,LSCI204,F2019,B,3.00,3.00,
LSCI204-202009,LSCI204,F2020,A,4.00,3.00,
LSCI204-202109,LSCI204,F2021,B+,3.30,3.00,
LSCI204-202209,LSCI204,F2022,B+,3.30,3.00,
LSCI204-202309,LSCI204,F2023,B+,3.30,3.00,
LSCI204-202409,LSCI204,F2024,B-,2.70,3.00,
LSCI211-201309,LSCI211,F2013,B-,2.70,3.00,
LSCI211-201501,LSCI211,W2015,B,3.00,3.00,
LSCI211-201509,LSCI211,F2015,B+,3.30,3.00,
LSCI211-201601,LSCI211,W2016,B,3.00,3.00,
LSCI211-201609,LSCI211,F2016,B,3.00,3.00,
LSCI211-201701,LSCI211,W2017,B,3.00,3.00,
LSCI211-201709,LSCI211,F2017,B+,3.30,3.00,
LSCI211-201801,LSCI211,W2018,B+,3.30,3.00,
LSCI211-201809,LSCI211,F2018,A-,3.70,3.00,
LSCI211-201909,LSCI211,F2019,B+,3.30,3.00,
LSCI211-202009,LSCI211,F2020,A,4.00,3.00,
LSCI211-202101,LSCI211,W2021,A,4.00,3.00,
LSCI211-202109,LSCI211,F2021,A,4.00,3.00,
LSCI211-202201,LSCI211,W2022,B+,3.30,3.00,
LSCI211-202209,LSCI211,F2022,B+,3.30,3.00,
LSCI211-202301,LSCI211,W2023,B,3.00,3.00,
LSCI211-202309,LSCI211,F2023,A-,3.70,3.00,
LSCI211-202409,LSCI211,F2024,A-,3.70,3.00,
LSCI211-202501,LSCI211,W2025,A-,3.70,3.00,
LSCI230-201601,LSCI230,W2016,B+,3.30,3.00,
LSCI230-201701,LSCI230,W2017,A-,3.70,3.00,
LSCI230-201801,LSCI230,W2018,B+,3.30,3.00,
LSCI230-201901,LSCI230,W2019,B+,3.30,3.00,
LSCI230-202101,LSCI230,W2021,A-,3.70,3.00,
LSCI230-202201,LSCI230,W2022,A-,3.70,3.00,
LSCI230-202301,LSCI230,W2023,B,3.00,3.00,
LSCI230-202401,LSCI230,W2024,B+,3.30,3.00,
LSCI230-202501,LSCI230,W2025,B+,3.30,3.00,
MATH111-201701,MATH111,W2017,A-,3.70,3.00,
MATH111-202101,MATH111,W2021,A-,3.70,3.00,
MATH112-201109,MATH112,F2011,B-,2.70,3.00,
MATH112-201209,MATH112,F2012,B-,2.70,3.00,
MATH122-201309,MATH122,F2013,B-,2.70,3.00,
MATH122-201409,MATH122,F2014,C+,2.30,3.00,
MATH122-201509,MATH122,F2015,B-,2.70,3.00,
MATH122-201601,MATH122,W2016,B-,2.70,3.00,
MATH122-201609,MATH122,F2016,B-,2.70,3.00,
MATH122-201709,MATH122,F2017,B-,2.70,3.00,
MATH122-201809,MATH122,F2018,B-,2.70,3.00,
MATH122-201909,MATH122,F2019,B-,2.70,3.00,
MATH122-202009,MATH122,F2020,A,4.00,3.00,
MATH122-202109,MATH122,F2021,B,3.00,3.00,
MATH122-202209,MATH122,F2022,A-,3.70,3.00,
MATH122-202309,MATH122,F2023,B+,3.30,3.00,
MATH122-202409,MATH122,F2024,B+,3.30,3.00,
MATH123-201401,MATH123,W2014,B+,3.30,3.00,
MATH123-201501,MATH123,W2015,B+,3.30,3.00,
MATH123-201601,MATH123,W2016,B+,3.30,3.00,
MATH123-201701,MATH123,W2017,B+,3.30,3.00,
MATH123-201801,MATH123,W2018,A-,3.70,3.00,
MATH123-201901,MATH123,W2019,A-,3.70,3.00,
MATH123-201909,MATH123,F2019,B,3.00,3.00,
MATH123-202009,MATH123,F2020,B+,3.30,3.00,
MATH123-202101,MATH123,W2021,A-,3.70,3.00,
MATH123-202109,MATH123,F2021,B+,3.30,3.00,
MATH123-202201,MATH123,W2022,B+,3.30,3.00,
MATH123-202209,MATH123,F2022,B+,3.30,3.00,
MATH123-202301,MATH123,W2023,B,3.00,3.00,
MATH123-202309,MATH123,F2023,A-,3.70,3.00,
MATH123-202401,MATH123,W2024,A-,3.70,3.00,
MATH123-202409,MATH123,F2024,B+,3.30,3.00,
MATH123-202501,MATH123,W2025,A-,3.70,3.00,
MATH133-201209,MATH133,F2012,B-,2.70,3.00,
MATH133-201301,MATH133,W2013,B,3.00,3.00,
MATH133-201309,MATH133,F2013,C+,2.30,3.00,
MATH133-201401,MATH133,W2014,C+,2.30,3.00,
MATH133-201405,MATH133,S2014,B,3.00,3.00,
MATH133-201409,MATH133,F2014,B-,2.70,3.00,
MATH133-201501,MATH133,W2015,B-,2.70,3.00,
MATH133-201505,MATH133,S2015,B,3.00,3.00,
MATH133-201509,MATH133,F2015,B-,2.70,3.00,
MATH133-201601,MATH133,W2016,B-,2.70,3.00,
MATH133-201605,MATH133,S2016,B-,2.70,3.00,
MATH133-201609,MATH133,F2016,B,3.00,3.00,
MATH133-201701,MATH133,W2017,B,3.00,3.00,
MATH133-201705,MATH133,S2017,B,3.00,3.00,
MATH133-201709,MATH133,F2017,B-,2.70,3.00,
MATH133-201801,MATH133,W2018,B+,3.30,3.00,
MATH133-201805,MATH133,S2018,B,3.00,3.00,
MATH133-201809,MATH133,F2018,B,3.00,3.00,
MATH133-201901,MATH133,W2019,B-,2.70,3.00,
MATH133-201905,MATH133,S2019,B,3.00,3.00,
MATH133-201909,MATH133,F2019,B+,3.30,3.00,
MATH133-202005,MATH133,S2020,A-,3.70,3.00,
MATH133-202009,MATH133,F2020,A-,3.70,3.00,
MATH133-202101,MATH133,W2021,A-,3.70,3.00,
MATH133-202105,MATH133,S2021,B,3.00,3.00,
MATH133-202109,MATH133,F2021,B+,3.30,3.00,
MATH133-202201,MATH133,W2022,B,3.00,3.00,
MATH133-202205,MATH133,S2022,B-,2.70,3.00,
MATH133-202209,MATH133,F2022,B+,3.30,3.00,
MATH133-202301,MATH133,W2023,B-,2.70,3.00,
MATH133-202305,MATH133,S2023,C+,2.30,3.00,
MATH133-202309,MATH133,F2023,B-,2.70,3.00,
MATH133-202401,MATH133,W2024,B,3.00,3.00,
MATH133-202405,MATH133,S2024,B+,3.30,3.00,
MATH133-202409,MATH133,F2024,B-,2.70,3.00,
MATH139-201309,MATH139,F2013,B-,2.70,4.00,
MATH139-201409,MATH139,F2014,B+,3.30,4.00,
MATH139-201509,MATH139,F2015,B+,3.30,4.00,
MATH139-201609,MATH139,F2016,B-,2.70,4.00,
MATH139-201709,MATH139,F2017,B+,3.30,4.00,
MATH139-201809,MATH139,F2018,B+,3.30,4.00,
MATH139-201909,MATH139,F2019,C+,2.30,4.00,
MATH139-202009,MATH139,F2020,A-,3.70,4.00,
MATH139-202109,MATH139,F2021,B-,2.70,4.00,
MATH139-202209,MATH139,F2022,B,3.00,4.00,
MATH139-202309,MATH139,F2023,B,3.00,4.00,
MATH139-202409,MATH139,F2024,C+,2.30,4.00,
MATH140-201209,MATH140,F2012,B,3.00,3.00,
MATH140-201301,MATH140,W2013,B-,2.70,3.00,
MATH140-201309,MATH140,F2013,B,3.00,3.00,
MATH140-201401,MATH140,W2014,B-,2.70,3.00,
MATH140-201409,MATH140,F2014,B+,3.30,3.00,
MATH140-201501,MATH140,W2015,B-,2.70,3.00,
MATH140-201509,MATH140,F2015,B,3.00,3.00,
MATH140-201601,MATH140,W2016,B,3.00,3.00,
MATH140-201605,MATH140,S2016,B,3.00,3.00,
MATH140-201609,MATH140,F2016,B-,2.70,3.00,
MATH140-201701,MATH140,W2017,B-,2.70,3.00,
MATH140-201709,MATH140,F2017,B,3.00,3.00,
MATH140-201801,MATH140,W2018,B,3.00,3.00,
MATH140-201805,MATH140,S2018,B-,2.70,3.00,
MATH140-201809,MATH140,F2018,B,3.00,3.00,
MATH140-201901,MATH140,W2019,B,3.00,3.00,
MATH140-201905,MATH140,S2019,B-,2.70,3.00,
MATH140-201909,MATH140,F2019,B,3.00,3.00,
MATH140-202005,MATH140,S2020,B+,3.30,3.00,
MATH140-202009,MATH140,F2020,A-,3.70,3.00,
MATH140-202101,MATH140,W2021,B+,3.30,3.00,
MATH140-202105,MATH140,S2021,A-,3.70,3.00,
MATH140-202109,MATH140,F2021,B,3.00,3.00,
MATH140-202201,MATH140,W2022,C,2.00,3.00,
MATH140-202205,MATH140,S2022,B-,2.70,3.00,
MATH140-202209,MATH140,F2022,B-,2.70,3.00,
MATH140-202301,MATH140,W2023,B,3.00,3.00,
MATH140-202305,MATH140,S2023,B,3.00,3.00,
MATH140-202309,MATH140,F2023,B-,2.70,3.00,
MATH140-202401,MATH140,W2024,C+,2.30,3.00,
MATH140-202405,MATH140,S2024,B,3.00,3.00,
MATH140-202409,MATH140,F2024,B-,2.70,3.00,
MATH141-201301,MATH141,W2013,B-,2.70,4.00,
MATH141-201305,MATH141,S2013,B-,2.70,4.00,
MATH141-201309,MATH141,F2013,B-,2.70,4.00,
MATH141-201401,MATH141,W2014,B,3.00,4.00,
MATH141-201405,MATH141,S2014,B-,2.70,4.00,
MATH141-201409,MATH141,F2014,B,3.00,4.00,
MATH141-201501,MATH141,W2015,B+,3.30,4.00,
MATH141-201505,MATH141,S2015,B,3.00,4.00,
MATH141-201509,MATH141,F2015,B,3.00,4.00,
MATH141-201601,MATH141,W2016,B,3.00,4.00,
MATH141-201605,MATH141,S2016,B-,2.70,4.00,
MATH141-201609,MATH141,F2016,B,3.00,4.00,
MATH141-201701,MATH141,W2017,B-,2.70,4.00,
MATH141-201705,MATH141,S2017,C+,2.30,4.00,
MATH141-201709,MATH141,F2017,B,3.00,4.00,
MATH141-201801,MATH141,W2018,B,3.00,4.00,
MATH141-201805,MATH141,S2018,C+,2.30,4.00,
MATH141-201809,MATH141,F2018,B,3.00,4.00,
MATH141-201901,MATH141,W2019,B,3.00,4.00,
MATH141-201905,MATH141,S2019,B-,2.70,4.00,
MATH141-201909,MATH141,F2019,B-,2.70,4.00,
MATH141-202005,MATH141,S2020,B+,3.30,4.00,
MATH141-202009,MATH141,F2020,A-,3.70,4.00,
MATH141-202101,MATH141,W2021,A-,3.70,4.00,
MATH141-202105,MATH141,S2021,B+,3.30,4.00,
MATH141-202109,MATH141,F2021,B-,2.70,4.00,
MATH141-202201,MATH141,W2022,B-,2.70,4.00,
MATH141-202205,MATH141,S2022,C+,2.30,4.00,
MATH141-202209,MATH141,F2022,B,3.00,4.00,
MATH141-202301,MATH141,W2023,B,3.00,4.00,
MATH141-202305,MATH141,S2023,B+,3.30,4.00,
MATH141-202309,MATH141,F2023,B,3.00,4.00,
MATH141-202401,MATH141,W2024,B,3.00,4.00,
MATH141-202405,MATH141,S2024,C+,2.30,4.00,
MATH141-202409,MATH141,F2024,B+,3.30,4.00,
MATH141-202501,MATH141,W2025,B,3.00,4.00,
MATH150-201209,MATH150,F2012,B,3.00,4.00,
MATH150-201409,MATH150,F2014,B,3.00,4.00,
MATH150-201509,MATH150,F2015,B+,3.30,4.00,
MATH150-201609,MATH150,F2016,B,3.00,4.00,
MATH150-201709,MATH150,F2017,A-,3.70,4.00,
MATH150-201809,MATH150,F2018,B-,2.70,4.00,
MATH150-201909,MATH150,F2019,B+,3.30,4.00,
MATH150-202009,MATH150,F2020,A-,3.70,4.00,
MATH150-202109,MATH150,F2021,B,3.00,4.00,
MATH150-202209,MATH150,F2022,B+,3.30,4.00,
MATH150-202309,MATH150,F2023,B,3.00,4.00,
MATH150-202409,MATH150,F2024,B-,2.70,4.00,
MATH151-201301,MATH151,W2013,C+,2.30,4.00,
MATH151-201501,MATH151,W2015,B+,3.30,4.00,
MATH151-201601,MATH151,W2016,B,3.00,4.00,
MATH151-201701,MATH151,W2017,B,3.00,4.00,
MATH151-201801,MATH151,W2018,B+,3.30,4.00,
MATH151-201901,MATH151,W2019,B,3.00,4.00,
MATH151-202101,MATH151,W2021,B+,3.30,4.00,
MATH151-202301,MATH151,W2023,B,3.00,4.00,
MATH151-202401,MATH151,W2024,B,3.00,4.00,
MATH180-201309,MATH180,F2013,A-,3.70,3.00,
MATH180-201409,MATH180,F2014,A,4.00,3.00,
MATH180-201609,MATH180,F2016,A,4.00,3.00,
MATH180-201709,MATH180,F2017,A-,3.70,3.00,
MATH180-201809,MATH180,F2018,A-,3.70,3.00,
MATH180-201909,MATH180,F2019,A-,3.70,3.00,
MATH180-202009,MATH180,F2020,A,4.00,3.00,
MATH180-202109,MATH180,F2021,A,4.00,3.00,
MATH180-202209,MATH180,F2022,A,4.00,3.00,
MATH180-202309,MATH180,F2023,A,4.00,3.00,
MATH180-202409,MATH180,F2024,A,4.00,3.00,
MATH203-201305,MATH203,S2013,B+,3.30,3.00,
MATH203-201309,MATH203,F2013,A-,3.70,3.00,
MATH203-201405,MATH203,S2014,B+,3.30,3.00,
MATH203-201409,MATH203,F2014,B+,3.30,3.00,
MATH203-201501,MATH203,W2015,B+,3.30,3.00,
MATH203-201509,MATH203,F2015,B+,3.30,3.00,
MATH203-201601,MATH203,W2016,A-,3.70,3.00,
MATH203-201609,MATH203,F2016,B+,3.30,3.00,
MATH203-201701,MATH203,W2017,A-,3.70,3.00,
MATH203-201705,MATH203,S2017,A-,3.70,3.00,
MATH203-201709,MATH203,F2017,B+,3.30,3.00,
MATH203-201801,MATH203,W2018,A-,3.70,3.00,
MATH203-201805,MATH203,S2018,A-,3.70,3.00,
MATH203-201809,MATH203,F2018,B+,3.30,3.00,
MATH203-201901,MATH203,W2019,B,3.00,3.00,
MATH203-201905,MATH203,S2019,A-,3.70,3.00,
MATH203-201909,MATH203,F2019,A-,3.70,3.00,
MATH203-202005,MATH203,S2020,A,4.00,3.00,
MATH203-202009,MATH203,F2020,A,4.00,3.00,
MATH203-202101,MATH203,W2021,A,4.00,3.00,
MATH203-202105,MATH203,S2021,A-,3.70,3.00,
MATH203-202109,MATH203,F2021,A-,3.70,3.00,
MATH203-202201,MATH203,W2022,A-,3.70,3.00,
MATH203-202205,MATH203,S2022,A-,3.70,3.00,
MATH203-202209,MATH203,F2022,A,4.00,3.00,
MATH203-202301,MATH203,W2023,A,4.00,3.00,
MATH203-202305,MATH203,S2023,A,4.00,3.00,
MATH203-202309,MATH203,F2023,A,4.00,3.00,
MATH203-202401,MATH203,W2024,A,4.00,3.00,
MATH203-202405,MATH203,S2024,A-,3.70,3.00,
MATH203-202409,MATH203,F2024,A,4.00,3.00,
MATH204-201501,MATH204,W2015,B+,3.30,3.00,
MATH204-201601,MATH204,W2016,B+,3.30,3.00,
MATH204-201701,MATH204,W2017,B+,3.30,3.00,
